id,team,P,W,D,L,F,A,truPts,league,seasonEnd,tpfaw,PPG,pts38,FPG,F38,APG,A38,GD38,rankF,rankA,lengthF,lengthA,alphaF,alphaA
/teams/fulham-fc/,Fulham,38,11,10,17,50,60,43,eng-premier-league,2013,43,1.132,43,1.316,50,1.579,60,-10,-0.1653889749886839,-0.5106209970499962,-0.1653889749886839,-0.5106209970499962,0.11235256640708183,0.49576783704462957
/teams/stoke-city/,Stoke City,38,9,15,14,34,45,42,eng-premier-league,2013,42,1.105,42,0.895,34,1.184,45,-11,-1.1690314727832616,0.5287846046352742,-1.1690314727832616,0.5287846046352742,0.03483058014757801,0.6406163228918285
/teams/southampton-fc/,Southampton,38,9,14,15,49,60,41,eng-premier-league,2013,41,1.079,41,1.289,49,1.579,60,-11,-0.228116631100845,-0.5106209970499962,-0.228116631100845,-0.5106209970499962,0.10621425966589339,0.49576783704462957
/teams/aston-villa/,Aston Villa,38,10,11,17,47,69,41,eng-premier-league,2013,41,1.079,41,1.237,47,1.816,69,-22,-0.3535719433251672,-1.1342643580611584,-0.3535719433251672,-1.1342643580611584,0.09445491922350423,0.4177572873289709
/teams/newcastle-united/,Newcastle United,38,11,8,19,45,68,41,eng-premier-league,2013,41,1.079,41,1.184,45,1.789,68,-23,-0.4790272555494894,-1.0649706512821404,-0.4790272555494894,-1.0649706512821404,0.08338527616776546,0.426095550564316
/teams/sunderland-afc/,Sunderland,38,9,12,17,41,54,39,eng-premier-league,2013,39,1.026,39,1.079,41,1.421,54,-13,-0.7299378799981338,-0.09485875637588805,-0.7299378799981338,-0.09485875637588805,0.06331508221623913,0.5514825959353438
/teams/wigan-athletic/,Wigan Athletic,38,9,9,20,47,73,36,eng-premier-league,2013,36,0.947,36,1.237,47,1.921,73,-26,-0.3535719433251672,-1.4114391851772305,-0.3535719433251672,-1.4114391851772305,0.09445491922350423,0.38522817344246685
/teams/reading-fc/,Reading,38,6,10,22,43,73,28,eng-premier-league,2013,28,0.737,28,1.132,43,1.921,73,-30,-0.6044825677738116,-1.4114391851772305,-0.6044825677738116,-1.4114391851772305,0.07300533049867712,0.38522817344246685
/teams/queens-park-rangers/,Queens Park Rangers,38,4,13,21,30,60,25,eng-premier-league,2013,25,0.658,25,0.789,30,1.579,60,-30,-1.419942097231906,-0.5106209970499962,-1.419942097231906,-0.5106209970499962,0.02234705744920596,0.49576783704462957
/teams/manchester-city/,Man City,38,28,5,5,93,29,89,eng-premier-league,2012,89,2.342,89,2.447,93,0.763,29,64,2.5319002378342432,1.6374839130995626,2.5319002378342432,1.6374839130995626,0.5394131882210031,0.8155550630230985
/teams/manchester-united/,Man United,38,28,5,5,89,33,89,eng-premier-league,2012,89,2.342,89,2.342,89,0.868,33,56,2.280989613385599,1.3603090859834905,2.280989613385599,1.3603090859834905,0.48623751971025836,0.7698429242585783
/teams/arsenal-fc/,Arsenal,38,21,7,10,74,49,70,eng-premier-league,2012,70,1.842,70,1.947,74,1.289,49,25,1.3400747717031825,0.2516097775192021,1.3400747717031825,0.2516097775192021,0.31139923219438437,0.6001773940785148
/teams/tottenham-hotspur/,Tottenham Hotspur,38,20,9,9,66,41,69,eng-premier-league,2012,69,1.816,69,1.737,66,1.079,41,25,0.8382535228058937,0.8059594317513463,0.8382535228058937,0.8059594317513463,0.23401518541221067,0.6823735541929433
/teams/newcastle-united/,Newcastle United,38,19,8,11,56,51,65,eng-premier-league,2012,65,1.711,65,1.474,56,1.342,51,5,0.21097696168428268,0.11302236396116604,0.21097696168428268,0.11302236396116604,0.15280331813412723,0.5804522931047835
/teams/chelsea-fc/,Chelsea,38,18,10,10,65,46,64,eng-premier-league,2012,64,1.684,64,1.711,65,1.211,46,19,0.7755258666937326,0.4594908978562562,0.7755258666937326,0.4594908978562562,0.22511808912442058,0.6303829998302686
/teams/everton-fc/,Everton,38,15,11,12,50,40,56,eng-premier-league,2012,56,1.474,56,1.316,50,1.053,40,10,-0.1653889749886839,0.8752531385303643,-0.1653889749886839,0.8752531385303643,0.11235256640708183,0.6930188467819414
/teams/liverpool-fc/,Liverpool,38,14,10,14,47,40,52,eng-premier-league,2012,52,1.368,52,1.237,47,1.053,40,7,-0.3535719433251672,0.8752531385303643,-0.3535719433251672,0.8752531385303643,0.09445491922350423,0.6930188467819414
/teams/fulham-fc/,Fulham,38,14,10,14,48,51,52,eng-premier-league,2012,52,1.368,52,1.263,48,1.342,51,-3,-0.2908442872130061,0.11302236396116604,-0.2908442872130061,0.11302236396116604,0.10024837727136751,0.5804522931047835
/teams/west-bromwich-albion/,West Bromwich Albion,38,13,8,17,45,52,47,eng-premier-league,2012,47,1.237,47,1.184,45,1.368,52,-7,-0.4790272555494894,0.04372865718214801,-0.4790272555494894,0.04372865718214801,0.08338527616776546,0.5707133334761495
/teams/swansea-city/,Swansea City,38,12,11,15,44,51,47,eng-premier-league,2012,47,1.237,47,1.158,44,1.342,51,-7,-0.5417549116616505,0.11302236396116604,-0.5417549116616505,0.11302236396116604,0.07810909115989001,0.5804522931047835
/teams/norwich-city/,Norwich City,38,12,11,15,52,66,47,eng-premier-league,2012,47,1.237,47,1.368,52,1.737,66,-14,-0.039933662764361715,-0.9263832377241044,-0.039933662764361715,-0.9263832377241044,0.12514645292944662,0.44301925875146864
/teams/sunderland-afc/,Sunderland,38,11,12,15,45,46,45,eng-premier-league,2012,45,1.184,45,1.184,45,1.211,46,-1,-0.4790272555494894,0.4594908978562562,-0.4790272555494894,0.4594908978562562,0.08338527616776546,0.6303829998302686
/teams/stoke-city/,Stoke City,38,11,12,15,36,53,45,eng-premier-league,2012,45,1.184,45,0.947,36,1.395,53,-17,-1.0435761605589393,-0.02556504959687002,-1.0435761605589393,-0.02556504959687002,0.04210688757673963,0.5610567677530028
/teams/wigan-athletic/,Wigan Athletic,38,11,10,17,42,62,43,eng-premier-league,2012,43,1.132,43,1.105,42,1.632,62,-20,-0.6672102238859727,-0.6492084106080322,-0.6672102238859727,-0.6492084106080322,0.06807399418412682,0.4778554019916254
/teams/aston-villa/,Aston Villa,38,7,17,14,37,53,38,eng-premier-league,2012,38,1,38,0.974,37,1.395,53,-16,-0.9808485044467782,-0.02556504959687002,-0.9808485044467782,-0.02556504959687002,0.046003677811314356,0.5610567677530028
/teams/queens-park-rangers/,Queens Park Rangers,38,10,7,21,43,66,37,eng-premier-league,2012,37,0.974,37,1.132,43,1.737,66,-23,-0.6044825677738116,-0.9263832377241044,-0.6044825677738116,-0.9263832377241044,0.07300533049867712,0.44301925875146864
/teams/bolton-wanderers/,Bolton Wanderers,38,10,6,22,46,77,36,eng-premier-league,2012,36,0.947,36,1.211,46,2.026,77,-31,-0.4162995994373283,-1.6886140122933027,-0.4162995994373283,-1.6886140122933027,0.08883388552230359,0.3540173620437644
/teams/blackburn-rovers/,Blackburn Rovers,38,8,7,23,48,78,31,eng-premier-league,2012,31,0.816,31,1.263,48,2.053,78,-30,-0.2908442872130061,-1.7579077190723207,-0.2908442872130061,-1.7579077190723207,0.10024837727136751,0.3464206439578077
/teams/wolverhampton-wanderers/,Wolves,38,5,10,23,40,82,25,eng-premier-league,2012,25,0.658,25,1.053,40,2.158,82,-42,-0.7926655361102949,-2.035082546188393,-0.7926655361102949,-2.035082546188393,0.05872859459501405,0.31685771066885715
/teams/manchester-united/,Man United,38,23,11,4,78,37,80,eng-premier-league,2011,80,2.105,80,2.053,78,0.974,37,41,1.5909853961518268,1.0831342588674184,1.5909853961518268,1.0831342588674184,0.35422943990537376,0.7254490879818603
/teams/chelsea-fc/,Chelsea,38,21,8,9,69,33,71,eng-premier-league,2011,71,1.868,71,1.816,69,0.868,33,36,1.026436491142377,1.3603090859834905,1.026436491142377,1.3603090859834905,0.26174102035555635,0.7698429242585783
/teams/manchester-city/,Man City,38,21,8,9,60,33,71,eng-premier-league,2011,71,1.868,71,1.579,60,0.868,33,27,0.4618875861329271,1.3603090859834905,0.4618875861329271,1.3603090859834905,0.18321897288540942,0.7698429242585783
/teams/arsenal-fc/,Arsenal,38,19,11,8,72,43,68,eng-premier-league,2011,68,1.789,68,1.895,72,1.132,43,29,1.2146194594788602,0.6673720181933103,1.2146194594788602,0.6673720181933103,0.2910186744188653,0.6613301507314108
/teams/tottenham-hotspur/,Tottenham Hotspur,38,16,14,8,55,46,62,eng-premier-league,2011,62,1.632,62,1.447,55,1.211,46,9,0.14824930557212157,0.4594908978562562,0.14824930557212157,0.4594908978562562,0.14563046531296317,0.6303829998302686
/teams/liverpool-fc/,Liverpool,38,17,7,14,59,44,58,eng-premier-league,2011,58,1.526,58,1.553,59,1.158,44,15,0.399159930020766,0.5980783114142922,0.399159930020766,0.5980783114142922,0.17535642267759496,0.6509320398588757
/teams/everton-fc/,Everton,38,13,15,10,51,45,54,eng-premier-league,2011,54,1.421,54,1.342,51,1.184,45,6,-0.10266131887652281,0.5287846046352742,-0.10266131887652281,0.5287846046352742,0.11866329749493294,0.6406163228918285
/teams/fulham-fc/,Fulham,38,11,16,11,49,43,49,eng-premier-league,2011,49,1.289,49,1.289,49,1.132,43,6,-0.228116631100845,0.6673720181933103,-0.228116631100845,0.6673720181933103,0.10621425966589339,0.6613301507314108
/teams/aston-villa/,Aston Villa,38,12,12,14,48,59,48,eng-premier-league,2011,48,1.263,48,1.263,48,1.553,59,-11,-0.2908442872130061,-0.4413272902709782,-0.2908442872130061,-0.4413272902709782,0.10024837727136751,0.5048476454293629
/teams/sunderland-afc/,Sunderland,38,12,11,15,45,56,47,eng-premier-league,2011,47,1.237,47,1.184,45,1.474,56,-11,-0.4790272555494894,-0.2334461699339241,-0.4790272555494894,-0.2334461699339241,0.08338527616776546,0.5325814340164886
/teams/west-bromwich-albion/,West Bromwich Albion,38,12,11,15,56,71,47,eng-premier-league,2011,47,1.237,47,1.474,56,1.868,71,-15,0.21097696168428268,-1.2728517716191945,0.21097696168428268,-1.2728517716191945,0.15280331813412723,0.4013279425747437
/teams/newcastle-united/,Newcastle United,38,11,13,14,56,57,46,eng-premier-league,2011,46,1.211,46,1.474,56,1.5,57,-1,0.21097696168428268,-0.3027398767129421,0.21097696168428268,-0.3027398767129421,0.15280331813412723,0.5232544439152924
/teams/stoke-city/,Stoke City,38,13,7,18,46,48,46,eng-premier-league,2011,46,1.211,46,1.211,46,1.263,48,-2,-0.4162995994373283,0.32090348429822013,-0.4162995994373283,0.32090348429822013,0.08883388552230359,0.6101635354236118
/teams/bolton-wanderers/,Bolton Wanderers,38,12,10,16,52,56,46,eng-premier-league,2011,46,1.211,46,1.368,52,1.474,56,-4,-0.039933662764361715,-0.2334461699339241,-0.039933662764361715,-0.2334461699339241,0.12514645292944662,0.5325814340164886
/teams/blackburn-rovers/,Blackburn Rovers,38,11,10,17,46,59,43,eng-premier-league,2011,43,1.132,43,1.211,46,1.553,59,-13,-0.4162995994373283,-0.4413272902709782,-0.4162995994373283,-0.4413272902709782,0.08883388552230359,0.5048476454293629
/teams/wigan-athletic/,Wigan Athletic,38,9,15,14,40,61,42,eng-premier-league,2011,42,1.105,42,1.053,40,1.605,61,-21,-0.7926655361102949,-0.5799147038290142,-0.7926655361102949,-0.5799147038290142,0.05872859459501405,0.48677042256538366
/teams/wolverhampton-wanderers/,Wolves,38,11,7,20,46,66,40,eng-premier-league,2011,40,1.053,40,1.211,46,1.737,66,-20,-0.4162995994373283,-0.9263832377241044,-0.4162995994373283,-0.9263832377241044,0.08883388552230359,0.44301925875146864
/teams/birmingham-city/,Birmingham City,38,8,15,15,37,58,39,eng-premier-league,2011,39,1.026,39,0.974,37,1.526,58,-21,-0.9808485044467782,-0.37203358349196014,-0.9808485044467782,-0.37203358349196014,0.046003677811314356,0.5140098477195838
/teams/blackpool-fc/,Blackpool,38,10,9,19,55,78,39,eng-premier-league,2011,39,1.026,39,1.447,55,2.053,78,-23,0.14824930557212157,-1.7579077190723207,0.14824930557212157,-1.7579077190723207,0.14563046531296317,0.3464206439578077
/teams/west-ham-united/,West Ham United,38,7,12,19,43,70,33,eng-premier-league,2011,33,0.868,33,1.132,43,1.842,70,-27,-0.6044825677738116,-1.2035580648401765,-0.6044825677738116,-1.2035580648401765,0.07300533049867712,0.4095014179991134
/teams/chelsea-fc/,Chelsea,38,27,5,6,103,32,86,eng-premier-league,2010,86,2.263,86,2.711,103,0.842,32,71,3.1591767989558543,1.4296027927625086,3.1591767989558543,1.4296027927625086,0.684422063764248,0.7811473680914771
/teams/manchester-united/,Man United,38,27,4,7,86,28,85,eng-premier-league,2010,85,2.237,85,2.263,86,0.737,28,58,2.092806645049116,1.7067776198785807,2.092806645049116,1.7067776198785807,0.44816622396715666,0.8271890824779474
/teams/arsenal-fc/,Arsenal,38,23,6,9,83,41,75,eng-premier-league,2010,75,1.974,75,2.184,83,1.079,41,42,1.9046236767126323,0.8059594317513463,1.9046236767126323,0.8059594317513463,0.4116467473440186,0.6823735541929433
/teams/tottenham-hotspur/,Tottenham Hotspur,38,21,7,10,67,41,70,eng-premier-league,2010,70,1.842,70,1.763,67,1.079,41,26,0.9009811789180547,0.8059594317513463,0.9009811789180547,0.8059594317513463,0.2430847060466633,0.6823735541929433
/teams/manchester-city/,Man City,38,18,13,7,73,45,67,eng-premier-league,2010,67,1.763,67,1.921,73,1.184,45,28,1.2773471155910214,0.5287846046352742,1.2773471155910214,0.5287846046352742,0.3011227411332937,0.6406163228918285
/teams/aston-villa/,Aston Villa,38,17,13,8,52,39,64,eng-premier-league,2010,64,1.684,64,1.368,52,1.026,39,13,-0.039933662764361715,0.9445468453093824,-0.039933662764361715,0.9445468453093824,0.12514645292944662,0.7037465332764267
/teams/liverpool-fc/,Liverpool,38,18,9,11,61,35,63,eng-premier-league,2010,63,1.658,63,1.605,61,0.921,35,26,0.5246152422450882,1.2217216724254545,0.5246152422450882,1.2217216724254545,0.1912539474398865,0.7474812183092442
/teams/everton-fc/,Everton,38,16,13,9,60,49,61,eng-premier-league,2010,61,1.605,61,1.579,60,1.289,49,11,0.4618875861329271,0.2516097775192021,0.4618875861329271,0.2516097775192021,0.18321897288540942,0.6001773940785148
/teams/birmingham-city/,Birmingham City,38,13,11,14,38,47,50,eng-premier-league,2010,50,1.316,50,1,38,1.237,47,-9,-0.918120848334617,0.39019719107723816,-0.918120848334617,0.39019719107723816,0.050072892392551645,0.6202320706741963
/teams/blackburn-rovers/,Blackburn Rovers,38,13,11,14,41,55,50,eng-premier-league,2010,50,1.316,50,1.079,41,1.447,55,-14,-0.7299378799981338,-0.1641524631549061,-0.7299378799981338,-0.1641524631549061,0.06331508221623913,0.5419908180231724
/teams/stoke-city/,Stoke City,38,11,14,13,34,48,47,eng-premier-league,2010,47,1.237,47,0.895,34,1.263,48,-14,-1.1690314727832616,0.32090348429822013,-1.1690314727832616,0.32090348429822013,0.03483058014757801,0.6101635354236118
/teams/fulham-fc/,Fulham,38,12,10,16,39,46,46,eng-premier-league,2010,46,1.211,46,1.026,39,1.211,46,-7,-0.855393192222456,0.4594908978562562,-0.855393192222456,0.4594908978562562,0.05431453132045153,0.6303829998302686
/teams/sunderland-afc/,Sunderland,38,11,11,16,48,56,44,eng-premier-league,2010,44,1.158,44,1.263,48,1.474,56,-8,-0.2908442872130061,-0.2334461699339241,-0.2908442872130061,-0.2334461699339241,0.10024837727136751,0.5325814340164886
/teams/bolton-wanderers/,Bolton Wanderers,38,10,9,19,42,67,39,eng-premier-league,2010,39,1.026,39,1.105,42,1.763,67,-25,-0.6672102238859727,-0.9956769445031224,-0.6672102238859727,-0.9956769445031224,0.06807399418412682,0.4345162077051485
/teams/wolverhampton-wanderers/,Wolves,38,9,11,18,32,56,38,eng-premier-league,2010,38,1,38,0.842,32,1.474,56,-24,-1.2944867850075836,-0.2334461699339241,-1.2944867850075836,-0.2334461699339241,0.028243970105066792,0.5325814340164886
/teams/wigan-athletic/,Wigan Athletic,38,9,9,20,37,79,36,eng-premier-league,2010,36,0.947,36,0.974,37,2.079,79,-42,-0.9808485044467782,-1.8272014258513387,-0.9808485044467782,-1.8272014258513387,0.046003677811314356,0.33890631977733865
/teams/west-ham-united/,West Ham United,38,8,11,19,47,66,35,eng-premier-league,2010,35,0.921,35,1.237,47,1.737,66,-19,-0.3535719433251672,-0.9263832377241044,-0.3535719433251672,-0.9263832377241044,0.09445491922350423,0.44301925875146864
/teams/burnley-fc/,Burnley,38,8,6,24,42,82,30,eng-premier-league,2010,30,0.789,30,1.105,42,2.158,82,-40,-0.6672102238859727,-2.035082546188393,-0.6672102238859727,-2.035082546188393,0.06807399418412682,0.31685771066885715
/teams/hull-city/,Hull City,38,6,12,20,34,75,30,eng-premier-league,2010,30,0.789,30,0.895,34,1.974,75,-41,-1.1690314727832616,-1.5500265987352666,-1.1690314727832616,-1.5500265987352666,0.03483058014757801,0.3694579799321404
/teams/portsmouth-fc/,Portsmouth,38,7,7,24,34,66,19,eng-premier-league,2010,28,0.737,28,0.895,34,1.737,66,-32,-1.1690314727832616,-0.9263832377241044,-1.1690314727832616,-0.9263832377241044,0.03483058014757801,0.44301925875146864
/teams/manchester-united/,Man United,38,28,6,4,68,24,90,eng-premier-league,2009,90,2.368,90,1.789,68,0.632,24,44,0.9637088350302159,1.9839524469946528,0.9637088350302159,1.9839524469946528,0.2523266510277784,0.8745490993522193
/teams/liverpool-fc/,Liverpool,38,25,11,2,77,27,86,eng-premier-league,2009,86,2.263,86,2.026,77,0.711,27,50,1.5282577400396657,1.7760713266575987,1.5282577400396657,1.7760713266575987,0.3432632514576324,0.8389054958382839
/teams/chelsea-fc/,Chelsea,38,25,8,5,68,24,83,eng-premier-league,2009,83,2.184,83,1.789,68,0.632,24,44,0.9637088350302159,1.9839524469946528,0.9637088350302159,1.9839524469946528,0.2523266510277784,0.8745490993522193
/teams/arsenal-fc/,Arsenal,38,20,12,6,68,37,72,eng-premier-league,2009,72,1.895,72,1.789,68,0.974,37,31,0.9637088350302159,1.0831342588674184,0.9637088350302159,1.0831342588674184,0.2523266510277784,0.7254490879818603
/teams/everton-fc/,Everton,38,17,12,9,55,37,63,eng-premier-league,2009,63,1.658,63,1.447,55,0.974,37,18,0.14824930557212157,1.0831342588674184,0.14824930557212157,1.0831342588674184,0.14563046531296317,0.7254490879818603
/teams/aston-villa/,Aston Villa,38,17,11,10,54,48,62,eng-premier-league,2009,62,1.632,62,1.421,54,1.263,48,6,0.08552164945996048,0.32090348429822013,0.08552164945996048,0.32090348429822013,0.1386300368384617,0.6101635354236118
/teams/fulham-fc/,Fulham,38,14,11,13,39,34,53,eng-premier-league,2009,53,1.395,53,1.026,39,0.895,34,5,-0.855393192222456,1.2910153792044725,-0.855393192222456,1.2910153792044725,0.05431453132045153,0.7586208743311674
/teams/tottenham-hotspur/,Tottenham Hotspur,38,14,9,15,45,45,51,eng-premier-league,2009,51,1.342,51,1.184,45,1.184,45,0,-0.4790272555494894,0.5287846046352742,-0.4790272555494894,0.5287846046352742,0.08338527616776546,0.6406163228918285
/teams/west-ham-united/,West Ham United,38,14,9,15,42,45,51,eng-premier-league,2009,51,1.342,51,1.105,42,1.184,45,-3,-0.6672102238859727,0.5287846046352742,-0.6672102238859727,0.5287846046352742,0.06807399418412682,0.6406163228918285
/teams/manchester-city/,Man City,38,15,5,18,58,50,50,eng-premier-league,2009,50,1.316,50,1.526,58,1.316,50,8,0.33643227390860486,0.18231607074018408,0.33643227390860486,0.18231607074018408,0.16766629681644316,0.5902736466389052
/teams/wigan-athletic/,Wigan Athletic,38,12,9,17,34,45,45,eng-premier-league,2009,45,1.184,45,0.895,34,1.184,45,-11,-1.1690314727832616,0.5287846046352742,-1.1690314727832616,0.5287846046352742,0.03483058014757801,0.6406163228918285
/teams/stoke-city/,Stoke City,38,12,9,17,38,55,45,eng-premier-league,2009,45,1.184,45,1,38,1.447,55,-17,-0.918120848334617,-0.1641524631549061,-0.918120848334617,-0.1641524631549061,0.050072892392551645,0.5419908180231724
/teams/bolton-wanderers/,Bolton Wanderers,38,11,8,19,41,53,41,eng-premier-league,2009,41,1.079,41,1.079,41,1.395,53,-12,-0.7299378799981338,-0.02556504959687002,-0.7299378799981338,-0.02556504959687002,0.06331508221623913,0.5610567677530028
/teams/portsmouth-fc/,Portsmouth,38,10,11,17,38,57,41,eng-premier-league,2009,41,1.079,41,1,38,1.5,57,-19,-0.918120848334617,-0.3027398767129421,-0.918120848334617,-0.3027398767129421,0.050072892392551645,0.5232544439152924
/teams/blackburn-rovers/,Blackburn Rovers,38,10,11,17,40,60,41,eng-premier-league,2009,41,1.079,41,1.053,40,1.579,60,-20,-0.7926655361102949,-0.5106209970499962,-0.7926655361102949,-0.5106209970499962,0.05872859459501405,0.49576783704462957
/teams/sunderland-afc/,Sunderland,38,9,9,20,34,54,36,eng-premier-league,2009,36,0.947,36,0.895,34,1.421,54,-20,-1.1690314727832616,-0.09485875637588805,-1.1690314727832616,-0.09485875637588805,0.03483058014757801,0.5514825959353438
